2.0625000 58
3496.8470668 63 2
3496.8470668 67 2
3496.8470668 71 2
3496.8470668 75 2
3496.8470668 79 2
4547.3321700 96 4
4547.3321700 100 4
4547.3321700 104 4
4547.3321700 108 4
4547.3321700 112 4
4547.3321700 116 4
4547.3321700 120 4
4547.3321700 124 4
4547.3321700 128 4
4547.3321700 132 4
4547.3321700 136 4
4547.3321700 140 4
4547.3321700 144 4
4547.3321700 148 4
4547.3321700 152 4
4547.3321700 156 4
4547.3321700 160 4
4837.2134949 166 0
4837.2134949 167 0
4837.2134949 168 0
4950.5929088 177 4
4950.5929088 181 4
4950.5929088 185 4
4950.5929088 189 4
4950.5929088 193 4
4950.5929088 197 4
6376.1067475 163 0
6376.1067475 164 0
8468.9214544 173 2
8468.9214544 177 2
8468.9214544 181 2
8468.9214544 185 2
8468.9214544 189 2
8468.9214544 193 2
8468.9214544 197 2
8637.4536714 82 0
8637.4536714 83 0
9098.7500000 1 0
9098.7500000 2 0
10960.2500000 3 0
11484.6660850 92 2
11484.6660850 96 2
11484.6660850 100 2
11484.6660850 104 2
11484.6660850 108 2
11484.6660850 112 2
11484.6660850 116 2
11484.6660850 120 2
11484.6660850 124 2
11484.6660850 128 2
11484.6660850 132 2
11484.6660850 136 2
11484.6660850 140 2
11484.6660850 144 2
11484.6660850 148 2
11484.6660850 152 2
11484.6660850 156 2
11484.6660850 160 2
13312.5694134 7 0
13312.5694134 11 0
13312.5694134 15 0
13312.5694134 19 0
13312.5694134 23 0
13312.5694134 27 0
13312.5694134 31 0
13312.5694134 35 0
13312.5694134 39 0
13312.5694134 43 0
13312.5694134 47 0
13312.5694134 51 0
13312.5694134 55 0
13312.5694134 59 0
13312.5694134 63 0
13312.5694134 67 0
13312.5694134 71 0
13312.5694134 75 0
13312.5694134 79 0
17466.0830425 88 1
17466.0830425 92 1
17466.0830425 96 1
17466.0830425 100 1
17466.0830425 104 1
17466.0830425 108 1
17466.0830425 112 1
17466.0830425 116 1
17466.0830425 120 1
17466.0830425 124 1
17466.0830425 128 1
17466.0830425 132 1
17466.0830425 136 1
17466.0830425 140 1
17466.0830425 144 1
17466.0830425 148 1
17466.0830425 152 1
17466.0830425 156 1
17466.0830425 160 1
26694.9607272 169 1
26694.9607272 173 1
26694.9607272 177 1
26694.9607272 181 1
26694.9607272 185 1
26694.9607272 189 1
26694.9607272 193 1
26694.9607272 197 1
26705.3610142 84 0
26705.3610142 88 0
26705.3610142 92 0
26705.3610142 96 0
26705.3610142 100 0
26705.3610142 104 0
26705.3610142 108 0
26705.3610142 112 0
26705.3610142 116 0
26705.3610142 120 0
26705.3610142 124 0
26705.3610142 128 0
26705.3610142 132 0
26705.3610142 136 0
26705.3610142 140 0
26705.3610142 144 0
26705.3610142 148 0
26705.3610142 152 0
26705.3610142 156 0
26705.3610142 160 0
26941.3202424 165 0
26941.3202424 1 0
26941.3202424 2 0
26941.3202424 3 0
26941.3202424 4 0
26941.3202424 5 0
26941.3202424 6 0
26941.3202424 7 0
26941.3202424 8 0
26941.3202424 9 0
26941.3202424 10 0
26941.3202424 11 0
26941.3202424 12 0
26941.3202424 13 0
26941.3202424 14 0
26941.3202424 15 0
26941.3202424 16 0
26941.3202424 17 0
26941.3202424 18 0
26941.3202424 19 0
26941.3202424 20 0
26941.3202424 21 0
26941.3202424 22 0
26941.3202424 23 0
26941.3202424 24 0
26941.3202424 25 0
26941.3202424 26 0
26941.3202424 27 0
26941.3202424 28 0
26941.3202424 29 0
26941.3202424 30 0
26941.3202424 31 0
26941.3202424 32 0
26941.3202424 33 0
26941.3202424 34 0
26941.3202424 35 0
26941.3202424 36 0
26941.3202424 37 0
26941.3202424 38 0
26941.3202424 39 0
26941.3202424 40 0
26941.3202424 41 0
26941.3202424 42 0
26941.3202424 43 0
26941.3202424 44 0
26941.3202424 45 0
26941.3202424 46 0
26941.3202424 47 0
26941.3202424 48 0
26941.3202424 49 0
26941.3202424 50 0
26941.3202424 51 0
26941.3202424 52 0
26941.3202424 53 0
26941.3202424 54 0
26941.3202424 55 0
26941.3202424 56 0
26941.3202424 57 0
26941.3202424 58 0
26941.3202424 59 0
26941.3202424 60 0
26941.3202424 61 0
26941.3202424 62 0
26941.3202424 63 0
26941.3202424 64 0
26941.3202424 65 0
26941.3202424 66 0
26941.3202424 67 0
26941.3202424 68 0
26941.3202424 69 0
26941.3202424 70 0
26941.3202424 71 0
26941.3202424 72 0
26941.3202424 73 0
26941.3202424 74 0
26941.3202424 75 0
26941.3202424 76 0
26941.3202424 77 0
26941.3202424 78 0
26941.3202424 79 0
26941.3202424 80 0
26941.3202424 81 0
26941.3202424 82 0
26941.3202424 83 0
26941.3202424 84 0
26941.3202424 85 0
26941.3202424 86 0
26941.3202424 87 0
26941.3202424 88 0
26941.3202424 89 0
26941.3202424 90 0
26941.3202424 91 0
26941.3202424 92 0
26941.3202424 93 0
26941.3202424 94 0
26941.3202424 95 0
26941.3202424 96 0
26941.3202424 97 0
26941.3202424 98 0
26941.3202424 99 0
26941.3202424 100 0
26941.3202424 101 0
26941.3202424 102 0
26941.3202424 103 0
26941.3202424 104 0
26941.3202424 105 0
26941.3202424 106 0
26941.3202424 107 0
26941.3202424 108 0
26941.3202424 109 0
26941.3202424 110 0
26941.3202424 111 0
26941.3202424 112 0
26941.3202424 113 0
26941.3202424 114 0
26941.3202424 115 0
26941.3202424 116 0
26941.3202424 117 0
26941.3202424 118 0
26941.3202424 119 0
26941.3202424 120 0
26941.3202424 121 0
26941.3202424 122 0
26941.3202424 123 0
26941.3202424 124 0
26941.3202424 125 0
26941.3202424 126 0
26941.3202424 127 0
26941.3202424 128 0
26941.3202424 129 0
26941.3202424 130 0
26941.3202424 131 0
26941.3202424 132 0
26941.3202424 133 0
26941.3202424 134 0
26941.3202424 135 0
26941.3202424 136 0
26941.3202424 137 0
26941.3202424 138 0
26941.3202424 139 0
26941.3202424 140 0
26941.3202424 141 0
26941.3202424 142 0
26941.3202424 143 0
26941.3202424 144 0
26941.3202424 145 0
26941.3202424 146 0
26941.3202424 147 0
26941.3202424 148 0
26941.3202424 149 0
26941.3202424 150 0
26941.3202424 151 0
26941.3202424 152 0
26941.3202424 153 0
26941.3202424 154 0
26941.3202424 155 0
26941.3202424 156 0
26941.3202424 157 0
26941.3202424 158 0
26941.3202424 159 0
26941.3202424 160 0
26941.3202424 161 0
26941.3202424 162 0
26941.3202424 163 0
26941.3202424 164 0
26941.3202424 165 0
26941.3202424 166 0
26941.3202424 167 0
26941.3202424 168 0
26941.3202424 169 0
26941.3202424 170 0
26941.3202424 171 0
26941.3202424 172 0
26941.3202424 173 0
26941.3202424 174 0
26941.3202424 175 0
26941.3202424 176 0
26941.3202424 177 0
26941.3202424 178 0
26941.3202424 179 0
26941.3202424 180 0
26941.3202424 181 0
26941.3202424 182 0
26941.3202424 183 0
26941.3202424 184 0
26941.3202424 185 0
26941.3202424 186 0
26941.3202424 187 0
26941.3202424 188 0
26941.3202424 189 0
26941.3202424 190 0
26941.3202424 191 0
26941.3202424 192 0
26941.3202424 193 0
26941.3202424 194 0
26941.3202424 195 0
26941.3202424 196 0
26941.3202424 197 0
26941.3202424 198 0
26941.3202424 199 0

21987.4017828 605
0.0000000 1 1
0.0000000 2 1
0.0000000 3 1
0.0000000 4 1
0.0000000 5 1
0.0000000 6 1
0.0000000 7 1
0.0000000 8 1
0.0000000 9 1
0.0000000 10 1
0.0000000 11 1
0.0000000 12 1
0.0000000 13 1
0.0000000 14 1
0.0000000 15 1
0.0000000 16 1
0.0000000 17 1
0.0000000 18 1
0.0000000 19 1
0.0000000 20 1
0.0000000 21 1
0.0000000 22 1
0.0000000 23 1
0.0000000 24 1
0.0000000 25 1
0.0000000 26 1
0.0000000 27 1
0.0000000 28 1
0.0000000 29 1
0.0000000 30 1
0.0000000 31 1
0.0000000 32 1
0.0000000 33 1
0.0000000 34 1
0.0000000 35 1
0.0000000 36 1
0.0000000 37 1
0.0000000 38 1
0.0000000 39 1
0.0000000 40 1
0.0000000 41 1
0.0000000 42 1
0.0000000 43 1
0.0000000 44 1
0.0000000 45 1
0.0000000 46 1
0.0000000 47 1
0.0000000 48 1
0.0000000 49 1
0.0000000 50 1
0.0000000 51 1
0.0000000 52 1
0.0000000 53 1
0.0000000 54 1
0.0000000 55 1
0.0000000 56 1
0.0000000 57 1
0.0000000 58 1
0.0000000 59 1
0.0000000 60 1
0.0000000 61 1
0.0000000 62 1
0.0000000 63 1
0.0000000 64 1
0.0000000 65 1
0.0000000 66 1
0.0000000 67 1
0.0000000 68 1
0.0000000 69 1
0.0000000 70 1
0.0000000 71 1
0.0000000 72 1
0.0000000 73 36
0.0000000 74 36
0.0000000 75 1000000
0.0000000 76 1000000
0.0000000 77 1000000
0.0000000 78 36
0.0000000 79 1000000
0.0000000 80 1000000
0.0000000 81 1000000
0.0000000 82 36
0.0000000 83 1000000
0.0000000 84 1000000
0.0000000 85 1000000
0.0000000 86 36
0.0000000 87 1000000
0.0000000 88 1000000
0.0000000 89 1000000
0.0000000 90 36
0.0000000 91 1000000
0.0000000 92 1000000
0.0000000 93 1000000
0.0000000 94 36
0.0000000 95 1000000
0.0000000 96 1000000
0.0000000 97 1000000
0.0000000 98 36
0.0000000 99 1000000
0.0000000 100 1000000
0.0000000 101 1000000
0.0000000 102 36
0.0000000 103 1000000
0.0000000 104 1000000
0.0000000 105 1000000
0.0000000 106 36
0.0000000 107 1000000
0.0000000 108 1000000
0.0000000 109 1000000
0.0000000 110 36
0.0000000 111 1000000
0.0000000 112 1000000
0.0000000 113 1000000
0.0000000 114 36
0.0000000 115 1000000
0.0000000 116 1000000
0.0000000 117 1000000
0.0000000 118 36
0.0000000 119 1000000
0.0000000 120 1000000
0.0000000 121 1000000
0.0000000 122 36
0.0000000 123 1000000
0.0000000 124 1000000
0.0000000 125 1000000
0.0000000 126 36
0.0000000 127 1000000
0.0000000 128 1000000
0.0000000 129 1000000
0.0000000 130 36
0.0000000 131 1000000
0.0000000 132 1000000
0.0000000 133 1000000
0.0000000 134 36
0.0000000 135 1000000
0.0000000 136 1000000
0.0000000 137 1000000
0.0000000 138 36
0.0000000 139 1000000
0.0000000 140 1000000
0.0000000 141 1000000
0.0000000 142 36
0.0000000 143 1000000
0.0000000 144 1000000
0.0000000 145 1000000
0.0000000 146 36
0.0000000 147 1000000
0.0000000 148 1000000
0.0000000 149 1000000
0.0000000 150 36
0.0000000 151 1000000
0.0000000 152 1000000
0.0000000 153 1000000
0.0000000 154 36
0.0050002 113 36
0.0100004 112 36
0.0150005 111 36
0.0200014 109 72
0.0250018 108 72
0.0300022 107 72
0.0350038 105 108
0.0400043 104 108
0.0450049 103 108
0.0500072 101 144
0.0550079 100 144
0.0600086 99 144
0.0650117 97 180
0.0700126 96 180
0.0750135 95 180
0.0800173 93 216
0.0850184 92 216
0.0900194 91 216
0.0950239 89 252
0.1000252 88 252
0.1050265 87 252
0.1100317 85 288
0.1150331 84 288
0.1200346 83 288
0.1250405 81 324
0.1300421 80 324
0.1350438 79 324
0.1400504 77 360
0.1450522 76 360
0.1500540 75 360
0.5099816 74 0
0.5099816 115 0
0.5149816 116 0
0.5199816 117 0
0.5249627 118 0
0.5249627 119 0
0.5299627 120 0
0.5349627 121 0
0.5399433 122 0
0.5399433 123 0
0.5449433 124 0
0.5499433 125 0
0.5549233 126 0
0.5549233 127 0
0.5599233 128 0
0.5649233 129 0
0.5699028 130 0
0.5699028 131 0
0.5749028 132 0
0.5799028 133 0
0.5848818 134 0
0.5848818 135 0
0.5898818 136 0
0.5948818 137 0
0.5998602 138 0
0.5998602 139 0
0.6048602 140 0
0.6098602 141 0
0.6148380 142 0
0.6148380 143 0
0.6198380 144 0
0.6248380 145 0
0.6298154 146 0
0.6298154 147 0
0.6348154 148 0
0.6398154 149 0
0.6447921 150 0
0.6447921 151 0
0.6497921 152 0
0.6547921 153 0
28.3476784 2 0
28.3476784 4 0
28.3476784 6 0
28.3476784 8 0
28.3476784 10 0
28.3476784 12 0
28.3476784 14 0
28.3476784 16 0
28.3476784 18 0
28.3476784 20 0
28.3476784 22 0
28.3476784 24 0
28.3476784 26 0
28.3476784 28 0
28.3476784 30 0
28.3476784 32 0
28.3476784 34 0
28.3476784 36 0
28.3476784 38 0
28.3476784 40 0
28.3476784 42 0
28.3476784 44 0
28.3476784 46 0
28.3476784 48 0
28.3476784 50 0
28.3476784 52 0
28.3476784 54 0
28.3476784 56 0
28.3476784 58 0
28.3476784 60 0
28.3476784 62 0
28.3476784 64 0
28.3476784 66 0
28.3476784 68 0
28.3476784 70 0
28.3476784 72 0
28.3476784 78 6
28.3476784 86 6
28.3476784 94 6
28.3476784 102 6
28.3476784 110 6
28.3476784 85 258
28.3476784 84 258
28.3476784 83 258
28.3476784 81 294
28.3476784 80 294
28.3476784 79 294
28.3476784 77 300
28.3476784 76 300
28.3476784 75 300
28.3476784 109 42
28.3476784 108 42
28.3476784 107 42
28.3476784 105 78
28.3476784 104 78
28.3476784 103 78
28.3476784 101 84
28.3476784 100 84
28.3476784 99 84
28.3476784 97 120
28.3476784 96 120
28.3476784 95 120
28.3476784 93 126
28.3476784 92 126
28.3476784 91 126
28.3476784 89 162
28.3476784 88 162
28.3476784 87 162
28.3476784 85 168
28.3476784 84 168
28.3476784 83 168
28.3476784 81 204
28.3476784 80 204
28.3476784 79 204
28.3476784 77 210
28.3476784 76 210
28.3476784 75 210
28.3626574 73 6
28.3626574 82 6
28.3626574 90 6
28.3626574 98 6
28.3626574 106 6
28.3626574 114 6
28.3626574 113 6
28.3626574 112 6
28.3626574 111 6
28.3626574 109 12
28.3626574 108 12
28.3626574 107 12
28.3626574 105 18
28.3626574 104 18
28.3626574 103 18
28.3626574 101 24
28.3626574 100 24
28.3626574 99 24
28.3626574 97 30
28.3626574 96 30
28.3626574 95 30
28.3626574 93 36
28.3626574 92 36
28.3626574 91 36
28.3626574 89 42
28.3626574 88 42
28.3626574 87 42
28.3626574 85 48
28.3626574 84 48
28.3626574 83 48
28.3626574 81 54
28.3626574 80 54
28.3626574 79 54
28.3626574 77 60
28.3626574 76 60
28.3626574 75 60
5028.3476784 1 0
5028.3476784 3 0
5028.3476784 5 0
5028.3476784 7 0
5028.3476784 9 0
5028.3476784 11 0
5028.3476784 13 0
5028.3476784 15 0
5028.3476784 17 0
5028.3476784 19 0
5028.3476784 21 0
5028.3476784 23 0
5028.3476784 25 0
5028.3476784 27 0
5028.3476784 29 0
5028.3476784 31 0
5028.3476784 33 0
5028.3476784 35 0
5028.3476784 37 0
5028.3476784 39 0
5028.3476784 41 0
5028.3476784 43 0
5028.3476784 45 0
5028.3476784 47 0
5028.3476784 49 0
5028.3476784 51 0
5028.3476784 53 0
5028.3476784 55 0
5028.3476784 57 0
5028.3476784 59 0
5028.3476784 61 0
5028.3476784 63 0
5028.3476784 65 0
5028.3476784 67 0
5028.3476784 69 0
5028.3476784 71 0
5028.3476784 73 0
5028.3476784 82 0
5028.3476784 90 0
5028.3476784 98 0
5028.3476784 106 0
5028.3476784 114 0
5028.3476784 113 0
5028.3476784 112 0
5028.3476784 111 0
5028.3476784 109 6
5028.3476784 108 6
5028.3476784 107 6
5028.3476784 105 6
5028.3476784 104 6
5028.3476784 103 6
5028.3476784 101 12
5028.3476784 100 12
5028.3476784 99 12
5028.3476784 97 12
5028.3476784 96 12
5028.3476784 95 12
5028.3476784 93 18
5028.3476784 92 18
5028.3476784 91 18
5028.3476784 89 18
5028.3476784 88 18
5028.3476784 87 18
5028.3476784 85 24
5028.3476784 84 24
5028.3476784 83 24
5028.3476784 81 24
5028.3476784 80 24
5028.3476784 79 24
5028.3476784 77 30
5028.3476784 76 30
5028.3476784 75 30
18327.5594321 154 0
21987.4017828 2 0
21987.4017828 4 0
21987.4017828 6 0
21987.4017828 8 0
21987.4017828 10 0
21987.4017828 12 0
21987.4017828 14 0
21987.4017828 16 0
21987.4017828 18 0
21987.4017828 20 0
21987.4017828 22 0
21987.4017828 24 0
21987.4017828 26 0
21987.4017828 28 0
21987.4017828 30 0
21987.4017828 32 0
21987.4017828 34 0
21987.4017828 36 0
21987.4017828 38 0
21987.4017828 40 0
21987.4017828 42 0
21987.4017828 44 0
21987.4017828 46 0
21987.4017828 48 0
21987.4017828 50 0
21987.4017828 52 0
21987.4017828 54 0
21987.4017828 56 0
21987.4017828 58 0
21987.4017828 60 0
21987.4017828 62 0
21987.4017828 64 0
21987.4017828 66 0
21987.4017828 68 0
21987.4017828 70 0
21987.4017828 72 0
21987.4017828 78 0
21987.4017828 86 0
21987.4017828 94 0
21987.4017828 102 0
21987.4017828 110 0
21987.4017828 1 0
21987.4017828 2 0
21987.4017828 3 0
21987.4017828 4 0
21987.4017828 5 0
21987.4017828 6 0
21987.4017828 7 0
21987.4017828 8 0
21987.4017828 9 0
21987.4017828 10 0
21987.4017828 11 0
21987.4017828 12 0
21987.4017828 13 0
21987.4017828 14 0
21987.4017828 15 0
21987.4017828 16 0
21987.4017828 17 0
21987.4017828 18 0
21987.4017828 19 0
21987.4017828 20 0
21987.4017828 21 0
21987.4017828 22 0
21987.4017828 23 0
21987.4017828 24 0
21987.4017828 25 0
21987.4017828 26 0
21987.4017828 27 0
21987.4017828 28 0
21987.4017828 29 0
21987.4017828 30 0
21987.4017828 31 0
21987.4017828 32 0
21987.4017828 33 0
21987.4017828 34 0
21987.4017828 35 0
21987.4017828 36 0
21987.4017828 37 0
21987.4017828 38 0
21987.4017828 39 0
21987.4017828 40 0
21987.4017828 41 0
21987.4017828 42 0
21987.4017828 43 0
21987.4017828 44 0
21987.4017828 45 0
21987.4017828 46 0
21987.4017828 47 0
21987.4017828 48 0
21987.4017828 49 0
21987.4017828 50 0
21987.4017828 51 0
21987.4017828 52 0
21987.4017828 53 0
21987.4017828 54 0
21987.4017828 55 0
21987.4017828 56 0
21987.4017828 57 0
21987.4017828 58 0
21987.4017828 59 0
21987.4017828 60 0
21987.4017828 61 0
21987.4017828 62 0
21987.4017828 63 0
21987.4017828 64 0
21987.4017828 65 0
21987.4017828 66 0
21987.4017828 67 0
21987.4017828 68 0
21987.4017828 69 0
21987.4017828 70 0
21987.4017828 71 0
21987.4017828 72 0
21987.4017828 73 0
21987.4017828 74 0
21987.4017828 75 0
21987.4017828 76 0
21987.4017828 77 0
21987.4017828 78 0
21987.4017828 79 0
21987.4017828 80 0
21987.4017828 81 0
21987.4017828 82 0
21987.4017828 83 0
21987.4017828 84 0
21987.4017828 85 0
21987.4017828 86 0
21987.4017828 87 0
21987.4017828 88 0
21987.4017828 89 0
21987.4017828 90 0
21987.4017828 91 0
21987.4017828 92 0
21987.4017828 93 0
21987.4017828 94 0
21987.4017828 95 0
21987.4017828 96 0
21987.4017828 97 0
21987.4017828 98 0
21987.4017828 99 0
21987.4017828 100 0
21987.4017828 101 0
21987.4017828 102 0
21987.4017828 103 0
21987.4017828 104 0
21987.4017828 105 0
21987.4017828 106 0
21987.4017828 107 0
21987.4017828 108 0
21987.4017828 109 0
21987.4017828 110 0
21987.4017828 111 0
21987.4017828 112 0
21987.4017828 113 0
21987.4017828 114 0
21987.4017828 115 0
21987.4017828 116 0
21987.4017828 117 0
21987.4017828 118 0
21987.4017828 119 0
21987.4017828 120 0
21987.4017828 121 0
21987.4017828 122 0
21987.4017828 123 0
21987.4017828 124 0
21987.4017828 125 0
21987.4017828 126 0
21987.4017828 127 0
21987.4017828 128 0
21987.4017828 129 0
21987.4017828 130 0
21987.4017828 131 0
21987.4017828 132 0
21987.4017828 133 0
21987.4017828 134 0
21987.4017828 135 0
21987.4017828 136 0
21987.4017828 137 0
21987.4017828 138 0
21987.4017828 139 0
21987.4017828 140 0
21987.4017828 141 0
21987.4017828 142 0
21987.4017828 143 0
21987.4017828 144 0
21987.4017828 145 0
21987.4017828 146 0
21987.4017828 147 0
21987.4017828 148 0
21987.4017828 149 0
21987.4017828 150 0
21987.4017828 151 0
21987.4017828 152 0
21987.4017828 153 0
21987.4017828 154 0

11.4710951 920
0.0000000 1 1000000
0.0000000 2 1000000
0.0000000 3 1000000
0.0000000 4 1000000
0.0000000 5 1000000
0.0000000 6 1000000
0.0000000 7 1000000
0.0000000 8 1000000
0.0000000 9 1000000
0.0000000 10 1000000
0.0000000 11 1000000
0.0000000 12 1000000
0.0000000 13 1000000
0.0000000 14 1000000
0.0000000 15 1000000
0.0000000 16 1000000
0.0000000 17 1000000
0.0000000 18 1000000
0.0000000 19 1000000
0.0000000 20 1000000
0.0000000 21 1000000
0.0000000 22 1000000
0.0000000 23 1000000
0.0000000 24 1000000
0.0000000 25 1000000
0.0000000 26 1000000
0.0000000 27 1000000
0.0000000 28 1000000
0.0000000 29 1000000
0.0000000 30 1000000
0.0000000 31 1000000
0.0000000 32 1000000
0.0000000 33 1000000
0.0000000 34 1000000
0.0000000 35 1000000
0.0000000 36 1000000
0.0000000 37 1000000
0.0000000 38 1000000
0.0000000 39 1000000
0.0000000 40 391628
0.0000000 41 130018
0.0000000 42 964679
0.0000000 43 1712
0.0000000 44 763150
0.0000000 45 379135
0.0000000 46 418405
0.0000000 47 101424
0.0000000 48 969245
0.0000000 49 725209
0.0000000 50 15115
0.0000000 51 657021
0.0000000 52 476698
0.0000000 53 162030
0.0000000 54 537043
0.0000000 55 263376
0.0000000 56 888688
0.0000000 57 112630
0.0000000 58 45613
0.0000000 59 398695
0.0000000 60 563702
0.0000000 61 809275
0.0000000 62 348641
0.0000000 63 21473
0.0000000 64 224142
0.0000000 65 38794
0.0000000 66 893903
0.0000000 67 860273
0.0000000 68 734697
0.0000000 69 87233
0.0000000 70 664292
0.0000000 71 359926
0.0000000 72 816161
0.0000000 73 556575
0.0000000 74 267485
0.0000000 75 62875
0.0000000 76 271548
0.0000000 77 11584
0.0000000 78 996155
0.0000000 79 76043
0.0000000 80 767292
0.0000000 81 828595
0.0000000 82 305610
0.0000000 83 329888
0.0000000 84 567761
0.0000000 85 636675
0.0000000 86 103926
0.0000000 87 235903
0.0000000 88 184493
0.0000000 89 877769
0.0000000 90 889423
0.0000000 91 994796
0.0000000 92 854403
0.0000000 93 30647
0.0000000 94 742798
0.0000000 95 364687
0.0000000 96 455295
0.0000000 97 546896
0.0000000 98 652656
0.0000000 99 771697
0.0000000 100 256345
0.0000000 101 158281
0.0000000 102 625822
0.0000000 103 287844
0.0000000 104 845884
0.0000000 105 109742
0.0000000 106 812962
0.0000000 107 810590
0.0000000 108 950751
0.0000000 109 865658
0.0000000 110 928649
0.0000000 111 120959
0.0000000 112 472513
0.0000000 113 679109
0.0000000 114 513418
0.0000000 115 283854
0.0000000 116 558425
0.0000000 117 306721
0.0000000 118 655040
0.0000000 119 311471
0.0000000 120 732666
0.0000000 121 168700
0.0000000 122 296728
0.0000000 123 810324
0.0000000 124 940685
0.0000000 125 393801
0.0000000 126 756520
0.0000000 127 361821
0.0000000 128 904266
0.0000000 129 371944
0.0000000 130 529515
0.0000000 131 967734
0.0000000 132 988316
0.0000000 133 717254
0.0000000 134 668780
0.0000000 135 570924
0.0000000 136 684602
0.0000000 137 965140
0.0000000 138 560949
0.0000000 76 0
0.0000000 138 0
0.0000000 71 0
0.0000000 75 0
0.0000000 102 0
0.0000000 57 0
0.0000000 123 0
0.0000000 87 0
0.0000000 114 0
0.0000000 128 0
0.0000000 45 0
0.0000000 105 0
0.0000000 61 0
0.0000000 134 0
0.0000000 80 0
0.0000000 117 0
0.0000000 66 0
0.0000000 137 0
0.0000000 94 0
0.0000000 109 0
0.0000000 55 0
0.0000000 73 0
0.0000000 92 0
0.0000000 70 0
0.0000000 101 0
0.0000000 54 0
0.0000000 126 0
0.0000000 83 0
0.0000000 113 0
0.0000000 51 371944
0.0000000 74 0
0.0000000 56 0
0.0000000 46 334349
0.0000000 72 652197
0.0000000 84 453700
0.0000000 43 0
0.0000000 67 0
0.0000000 81 0
0.0000000 41 0
0.0000000 90 0
0.0000000 135 0
0.0000000 127 205350
0.0000000 96 0
0.0000000 49 0
0.0000000 111 0
0.0000000 107 439256
0.0000000 125 213399
0.0000000 35 500000
0.0000000 37 500000
0.0000000 31 500000
0.0000000 33 500000
0.0000000 27 500000
0.0000000 29 500000
0.0000000 23 500000
0.0000000 25 500000
0.0000000 19 500000
0.0000000 21 500000
0.0000000 15 500000
0.0000000 17 500000
0.0000000 11 500000
0.0000000 13 500000
0.0000000 7 500000
0.0000000 9 500000
0.0000000 3 500000
0.0000000 5 500000
0.0007851 91 0
0.0007851 112 0
0.0007851 46 224656
0.0007851 72 438225
0.0007851 84 304851
0.0027395 106 0
0.0027395 129 0
0.0027395 51 0
0.0029384 4 124516
0.0029384 8 124516
0.0029384 12 124516
0.0029384 16 124516
0.0029384 20 124516
0.0029384 24 124516
0.0029384 28 124516
0.0029384 32 124516
0.0029384 36 124516
0.0029384 39 124516
0.0039605 68 0
0.0039605 88 0
0.0039605 95 0
0.0039605 122 0
0.0048246 89 87233
0.0050821 131 529515
0.0050821 46 122925
0.0050821 72 239784
0.0050821 84 166805
0.0068512 34 624516
0.0068512 30 624516
0.0068512 26 624516
0.0068512 22 624516
0.0068512 18 624516
0.0068512 14 624516
0.0068512 10 624516
0.0068512 6 624516
0.0068512 2 624516
0.0068512 1 624516
0.0068512 3 312258
0.0068512 5 312258
0.0068512 2 436774
0.0068512 1 436774
0.0068512 7 312258
0.0068512 9 312258
0.0068512 6 436774
0.0068512 3 218387
0.0068512 5 218387
0.0068512 2 342903
0.0068512 1 342903
0.0068512 11 312258
0.0068512 13 312258
0.0068512 10 436774
0.0068512 7 218387
0.0068512 9 218387
0.0068512 6 342903
0.0068512 3 171451
0.0068512 5 171451
0.0068512 2 295967
0.0068512 1 295967
0.0068512 15 312258
0.0068512 17 312258
0.0068512 14 436774
0.0068512 11 218387
0.0068512 13 218387
0.0068512 10 342903
0.0068512 7 171451
0.0068512 9 171451
0.0068512 6 295967
0.0068512 3 147983
0.0068512 5 147983
0.0068512 2 272499
0.0068512 1 272499
0.0068512 19 312258
0.0068512 21 312258
0.0068512 18 436774
0.0068512 15 218387
0.0068512 17 218387
0.0068512 14 342903
0.0068512 11 171451
0.0068512 13 171451
0.0068512 10 295967
0.0068512 7 147983
0.0068512 9 147983
0.0068512 6 272499
0.0068512 3 136249
0.0068512 5 136249
0.0068512 2 260765
0.0068512 1 260765
0.0068512 23 312258
0.0068512 25 312258
0.0068512 22 436774
0.0068512 19 218387
0.0068512 21 218387
0.0068512 18 342903
0.0068512 15 171451
0.0068512 17 171451
0.0068512 14 295967
0.0068512 11 147983
0.0068512 13 147983
0.0068512 10 272499
0.0068512 7 136249
0.0068512 9 136249
0.0068512 6 260765
0.0068512 3 130382
0.0068512 5 130382
0.0068512 2 254898
0.0068512 1 254898
0.0068512 27 312258
0.0068512 29 312258
0.0068512 26 436774
0.0068512 23 218387
0.0068512 25 218387
0.0068512 22 342903
0.0068512 19 171451
0.0068512 21 171451
0.0068512 18 295967
0.0068512 15 147983
0.0068512 17 147983
0.0068512 14 272499
0.0068512 11 136249
0.0068512 13 136249
0.0068512 10 260765
0.0068512 7 130382
0.0068512 9 130382
0.0068512 6 254898
0.0068512 3 127449
0.0068512 5 127449
0.0068512 2 251965
0.0068512 1 251965
0.0068512 31 312258
0.0068512 33 312258
0.0068512 30 436774
0.0068512 27 218387
0.0068512 29 218387
0.0068512 26 342903
0.0068512 23 171451
0.0068512 25 171451
0.0068512 22 295967
0.0068512 19 147983
0.0068512 21 147983
0.0068512 18 272499
0.0068512 15 136249
0.0068512 17 136249
0.0068512 14 260765
0.0068512 11 130382
0.0068512 13 130382
0.0068512 10 254898
0.0068512 7 127449
0.0068512 9 127449
0.0068512 6 251965
0.0068512 3 125982
0.0068512 5 125982
0.0068512 2 250498
0.0068512 1 250498
0.0092026 40 0
